"ID_VIV","FOLIO","VIV_SEL","DISTRITO","ENT","MUN","UPM","P1_1","P1_2","P1_3","ESTRATO","FACTOR","UPM_DIS","EST_DIS","TLOC"
32568,"13038","02","130","15","109","1517204","02","1",NA,2,99,"07334","3200",1
32569,"13038","03","130","15","109","1517204","07","2","02",2,99,"07334","3200",1
32570,"13038","04","130","15","109","1517204","01","1",NA,2,99,"07334","3200",1
32571,"13038","05","130","15","109","1517204","05","1",NA,2,99,"07334","3200",1
32572,"13039","01","130","15","109","1517391","02","1",NA,3,129,"07335","3210",1
32573,"13039","03","130","15","109","1517391","04","1",NA,3,129,"07335","3210",1
32574,"13039","05","130","15","109","1517391","03","1",NA,3,129,"07335","3210",1
32575,"13040","01","130","15","109","1517392","04","1",NA,3,129,"07336","3210",1
32576,"13040","02","130","15","109","1517392","04","1",NA,3,129,"07336","3210",1
32577,"13040","04","130","15","109","1517392","03","1",NA,3,129,"07336","3210",1
32578,"13040","05","130","15","109","1517392","04","1",NA,3,129,"07336","3210",1
32579,"13041","01","130","15","109","1517397","04","1",NA,3,158,"07337","3210",1
32580,"13041","02","130","15","109","1517397","02","1",NA,3,158,"07337","3210",1
32581,"13041","03","130","15","109","1517397","04","1",NA,3,158,"07337","3210",1
32582,"13041","04","130","15","109","1517397","02","1",NA,3,158,"07337","3210",1
32583,"13041","05","130","15","109","1517397","01","1",NA,3,158,"07337","3210",1
32584,"13042","01","130","15","109","1517402","03","1",NA,2,99,"07338","3200",1
32585,"13042","02","130","15","109","1517402","03","1",NA,2,99,"07338","3200",1
32586,"13042","03","130","15","109","1517402","04","1",NA,2,99,"07338","3200",1
32587,"13042","04","130","15","109","1517402","04","1",NA,2,99,"07338","3200",1
32588,"13042","05","130","15","109","1517402","02","1",NA,2,99,"07338","3200",1
32589,"13043","01","130","15","109","1517405","01","1",NA,3,134,"07339","3210",1
32590,"13043","02","130","15","109","1517405","03","1",NA,3,134,"07339","3210",1
32591,"13043","03","130","15","109","1517405","04","1",NA,3,134,"07339","3210",1
32592,"13044","01","130","15","109","1517406","02","1",NA,3,137,"07340","3210",1
32593,"13044","02","130","15","109","1517406","03","1",NA,3,137,"07340","3210",1
32594,"13044","04","130","15","109","1517406","02","1",NA,3,137,"07340","3210",1
32595,"13044","05","130","15","109","1517406","01","1",NA,3,137,"07340","3210",1
32596,"13045","01","130","15","109","1517611","03","1",NA,2,149,"07341","3200",1
32597,"13045","02","130","15","109","1517611","04","1",NA,2,149,"07341","3200",1
32598,"13045","03","130","15","109","1517611","02","1",NA,2,149,"07341","3200",1
32599,"13045","04","130","15","109","1517611","04","1",NA,2,149,"07341","3200",1
32600,"13046","01","130","15","109","1517614","02","1",NA,2,92,"07342","3200",1
32601,"13046","02","130","15","109","1517614","04","1",NA,2,92,"07342","3200",1
32602,"13046","03","130","15","109","1517614","04","1",NA,2,92,"07342","3200",1
32603,"13046","04","130","15","109","1517614","03","1",NA,2,92,"07342","3200",1
32604,"13046","05","130","15","109","1517614","08","2","02",2,92,"07342","3200",1
32605,"13047","01","130","15","109","1517616","02","1",NA,3,161,"07343","3210",1
32606,"13047","02","130","15","109","1517616","04","1",NA,3,161,"07343","3210",1
32607,"13047","03","130","15","109","1517616","03","1",NA,3,161,"07343","3210",1
32608,"13047","04","130","15","109","1517616","04","1",NA,3,161,"07343","3210",1
32609,"13047","05","130","15","109","1517616","04","1",NA,3,161,"07343","3210",1
32610,"13048","01","130","15","109","1523308","04","1",NA,2,163,"07344","3230",2
32611,"13048","03","130","15","109","1523308","04","1",NA,2,163,"07344","3230",2
32612,"13048","04","130","15","109","1523308","04","1",NA,2,163,"07344","3230",2
32613,"13048","05","130","15","109","1523308","03","1",NA,2,163,"07344","3230",2
32614,"13049","01","130","15","109","1523311","02","1",NA,2,195,"07345","3230",2
32615,"13049","02","130","15","109","1523311","06","1",NA,2,195,"07345","3230",2
32616,"13049","03","130","15","109","1523311","05","1",NA,2,195,"07345","3230",2
32617,"13049","04","130","15","109","1523311","05","1",NA,2,195,"07345","3230",2
32618,"13049","05","130","15","109","1523311","04","1",NA,2,195,"07345","3230",2
32619,"13050","02","130","15","109","1523313","03","1",NA,3,120,"07346","3240",2
32620,"13050","03","130","15","109","1523313","03","1",NA,3,120,"07346","3240",2
32621,"13050","04","130","15","109","1523313","03","1",NA,3,120,"07346","3240",2
32622,"13050","05","130","15","109","1523313","10","2","02",3,120,"07346","3240",2
32623,"13051","01","130","15","109","1523313","03","1",NA,3,135,"07347","3240",2
32624,"13051","02","130","15","109","1523313","05","1",NA,3,135,"07347","3240",2
32625,"13051","03","130","15","109","1523313","04","1",NA,3,135,"07347","3240",2
32626,"13051","04","130","15","109","1523313","03","1",NA,3,135,"07347","3240",2
32627,"13052","01","130","15","109","1523319","02","1",NA,2,143,"07348","3230",2
32628,"13052","02","130","15","109","1523319","02","1",NA,2,143,"07348","3230",2
32629,"13052","03","130","15","109","1523319","04","1",NA,2,143,"07348","3230",2
32630,"13052","04","130","15","109","1523319","06","1",NA,2,143,"07348","3230",2
32631,"13052","05","130","15","109","1523319","03","1",NA,2,143,"07348","3230",2
32632,"13053","01","130","15","109","1523324","02","1",NA,3,112,"07349","3240",2
32633,"13053","02","130","15","109","1523324","04","1",NA,3,112,"07349","3240",2
32634,"13053","03","130","15","109","1523324","04","1",NA,3,112,"07349","3240",2
32635,"13053","04","130","15","109","1523324","01","1",NA,3,112,"07349","3240",2
32636,"13053","05","130","15","109","1523324","04","1",NA,3,112,"07349","3240",2
32637,"13054","01","130","15","109","1523327","01","1",NA,2,142,"07350","3230",2
32638,"13054","02","130","15","109","1523327","02","1",NA,2,142,"07350","3230",2
32639,"13054","03","130","15","109","1523327","03","1",NA,2,142,"07350","3230",2
32640,"13054","04","130","15","109","1523327","03","1",NA,2,142,"07350","3230",2
32641,"13055","01","130","15","109","1523334","04","1",NA,3,132,"07351","3240",2
32642,"13055","02","130","15","109","1523334","04","1",NA,3,132,"07351","3240",2
32643,"13055","03","130","15","109","1523334","02","1",NA,3,132,"07351","3240",2
32644,"13055","05","130","15","109","1523334","04","1",NA,3,132,"07351","3240",2
32645,"13056","01","130","15","109","1523334","06","2","02",3,112,"07352","3240",2
32646,"13056","02","130","15","109","1523334","02","1",NA,3,112,"07352","3240",2
32647,"13056","03","130","15","109","1523334","04","1",NA,3,112,"07352","3240",2
32648,"13056","04","130","15","109","1523334","03","1",NA,3,112,"07352","3240",2
32649,"13056","05","130","15","109","1523334","06","1",NA,3,112,"07352","3240",2
32650,"13057","02","130","15","109","1523338","02","1",NA,2,146,"07353","3230",2
32651,"13057","03","130","15","109","1523338","04","1",NA,2,146,"07353","3230",2
32652,"13057","04","130","15","109","1523338","03","1",NA,2,146,"07353","3230",2
32653,"13057","05","130","15","109","1523338","05","1",NA,2,146,"07353","3230",2
32654,"13058","01","130","15","109","1523340","04","1",NA,3,112,"07354","3240",2
32655,"13058","02","130","15","109","1523340","02","1",NA,3,112,"07354","3240",2
32656,"13058","03","130","15","109","1523340","04","1",NA,3,112,"07354","3240",2
32657,"13058","04","130","15","109","1523340","02","1",NA,3,112,"07354","3240",2
32658,"13059","01","130","15","109","1523343","05","1",NA,2,151,"07355","3230",2
32659,"13059","02","130","15","109","1523343","03","1",NA,2,151,"07355","3230",2
32660,"13059","03","130","15","109","1523343","05","1",NA,2,151,"07355","3230",2
32661,"13059","04","130","15","109","1523343","02","1",NA,2,151,"07355","3230",2
32662,"13059","05","130","15","109","1523343","07","1",NA,2,151,"07355","3230",2
32663,"13060","01","130","15","109","1523343","02","1",NA,2,142,"07356","3230",2
32664,"13060","02","130","15","109","1523343","03","1",NA,2,142,"07356","3230",2
32665,"13060","03","130","15","109","1523343","05","1",NA,2,142,"07356","3230",2
32666,"13060","04","130","15","109","1523343","07","1",NA,2,142,"07356","3230",2
32667,"13061","02","130","15","109","1523355","03","1",NA,3,130,"07357","3240",2
32668,"13061","03","130","15","109","1523355","04","1",NA,3,130,"07357","3240",2
32669,"13061","04","130","15","109","1523355","03","1",NA,3,130,"07357","3240",2
32670,"13061","05","130","15","109","1523355","03","1",NA,3,130,"07357","3240",2
32671,"13062","01","130","15","109","1523358","07","1",NA,2,152,"07358","3230",2
32672,"13062","02","130","15","109","1523358","03","1",NA,2,152,"07358","3230",2
32673,"13062","03","130","15","109","1523358","02","1",NA,2,152,"07358","3230",2
32674,"13062","04","130","15","109","1523358","02","1",NA,2,152,"07358","3230",2
32675,"13062","05","130","15","109","1523358","04","1",NA,2,152,"07358","3230",2
32676,"13063","01","130","15","109","1523359","03","1",NA,3,113,"07359","3240",2
32677,"13063","02","130","15","109","1523359","02","1",NA,3,113,"07359","3240",2
32678,"13063","03","130","15","109","1523359","03","1",NA,3,113,"07359","3240",2
32679,"13063","04","130","15","109","1523359","05","1",NA,3,113,"07359","3240",2
32680,"13063","05","130","15","109","1523359","02","1",NA,3,113,"07359","3240",2
32681,"13064","01","130","15","109","1523360","02","1",NA,2,195,"07360","3230",2
32682,"13064","02","130","15","109","1523360","03","1",NA,2,195,"07360","3230",2
32683,"13064","03","130","15","109","1523360","04","1",NA,2,195,"07360","3230",2
32684,"13064","04","130","15","109","1523360","04","1",NA,2,195,"07360","3230",2
32685,"13064","05","130","15","109","1523360","02","1",NA,2,195,"07360","3230",2
32686,"13101","01","131","15","024","1502030","02","1",NA,2,109,"07361","3250",1
32687,"13101","02","131","15","024","1502030","07","1",NA,2,109,"07361","3250",1
32688,"13101","03","131","15","024","1502030","04","1",NA,2,109,"07361","3250",1
32689,"13101","04","131","15","024","1502030","04","1",NA,2,109,"07361","3250",1
32690,"13101","05","131","15","024","1502030","02","1",NA,2,109,"07361","3250",1
32691,"13102","01","131","15","024","1502030","03","1",NA,2,55,"07362","3250",1
32692,"13102","02","131","15","024","1502030","03","1",NA,2,55,"07362","3250",1
32693,"13102","03","131","15","024","1502030","07","1",NA,2,55,"07362","3250",1
32694,"13102","04","131","15","024","1502030","03","1",NA,2,55,"07362","3250",1
32695,"13102","05","131","15","024","1502030","04","1",NA,2,55,"07362","3250",1
32696,"13102","07","131","15","024","1502030","03","1",NA,2,55,"07362","3250",1
32697,"13102","09","131","15","024","1502030","02","1",NA,2,55,"07362","3250",1
32698,"13102","10","131","15","024","1502030","04","1",NA,2,55,"07362","3250",1
32699,"13103","01","131","15","024","1502031","02","1",NA,2,110,"07363","3250",1
32700,"13103","02","131","15","024","1502031","04","1",NA,2,110,"07363","3250",1
32701,"13103","03","131","15","024","1502031","01","1",NA,2,110,"07363","3250",1
32702,"13103","04","131","15","024","1502031","05","1",NA,2,110,"07363","3250",1
32703,"13103","05","131","15","024","1502031","04","1",NA,2,110,"07363","3250",1
32704,"13104","01","131","15","024","1502038","02","1",NA,2,139,"07364","3250",1
32705,"13104","03","131","15","024","1502038","04","1",NA,2,139,"07364","3250",1
32706,"13104","04","131","15","024","1502038","04","1",NA,2,139,"07364","3250",1
32707,"13104","05","131","15","024","1502038","04","1",NA,2,139,"07364","3250",1
32708,"13105","02","131","15","024","1502104","02","1",NA,3,61,"07365","3260",1
32709,"13105","05","131","15","024","1502104","03","1",NA,3,61,"07365","3260",1
32710,"13105","06","131","15","024","1502104","01","1",NA,3,61,"07365","3260",1
32711,"13105","07","131","15","024","1502104","02","1",NA,3,61,"07365","3260",1
32712,"13105","08","131","15","024","1502104","01","1",NA,3,61,"07365","3260",1
32713,"13105","10","131","15","024","1502104","01","1",NA,3,61,"07365","3260",1
32714,"13106","01","131","15","024","1502104","03","1",NA,3,121,"07366","3260",1
32715,"13106","02","131","15","024","1502104","05","1",NA,3,121,"07366","3260",1
32716,"13106","03","131","15","024","1502104","05","1",NA,3,121,"07366","3260",1
32717,"13106","04","131","15","024","1502104","02","1",NA,3,121,"07366","3260",1
32718,"13106","05","131","15","024","1502104","01","1",NA,3,121,"07366","3260",1
32719,"13107","01","131","15","024","1502104","04","1",NA,3,121,"07367","3260",1
32720,"13107","02","131","15","024","1502104","02","1",NA,3,121,"07367","3260",1
32721,"13107","05","131","15","024","1502104","04","1",NA,3,121,"07367","3260",1
32722,"13108","01","131","15","024","1502158","03","1",NA,3,121,"07368","3260",1
32723,"13108","02","131","15","024","1502158","03","1",NA,3,121,"07368","3260",1
32724,"13108","03","131","15","024","1502158","05","1",NA,3,121,"07368","3260",1
32725,"13108","04","131","15","024","1502158","02","1",NA,3,121,"07368","3260",1
32726,"13108","05","131","15","024","1502158","03","1",NA,3,121,"07368","3260",1
32727,"13109","01","131","15","024","1502160","03","1",NA,4,146,"07369","3270",1
32728,"13109","02","131","15","024","1502160","04","1",NA,4,146,"07369","3270",1
32729,"13109","03","131","15","024","1502160","01","1",NA,4,146,"07369","3270",1
32730,"13109","04","131","15","024","1502160","04","1",NA,4,146,"07369","3270",1
32731,"13109","05","131","15","024","1502160","06","1",NA,4,146,"07369","3270",1
32732,"13110","01","131","15","024","1502161","04","1",NA,4,146,"07370","3270",1
32733,"13110","02","131","15","024","1502161","03","1",NA,4,146,"07370","3270",1
32734,"13110","03","131","15","024","1502161","02","1",NA,4,146,"07370","3270",1
32735,"13110","04","131","15","024","1502161","02","1",NA,4,146,"07370","3270",1
32736,"13110","05","131","15","024","1502161","03","1",NA,4,146,"07370","3270",1
32737,"13111","01","131","15","024","1502161","04","1",NA,4,146,"07371","3270",1
32738,"13111","02","131","15","024","1502161","02","1",NA,4,146,"07371","3270",1
32739,"13111","03","131","15","024","1502161","05","1",NA,4,146,"07371","3270",1
32740,"13111","04","131","15","024","1502161","03","1",NA,4,146,"07371","3270",1
32741,"13111","05","131","15","024","1502161","01","1",NA,4,146,"07371","3270",1
32742,"13112","01","131","15","024","1502163","04","1",NA,4,73,"07372","3270",1
32743,"13112","02","131","15","024","1502163","04","1",NA,4,73,"07372","3270",1
32744,"13112","03","131","15","024","1502163","05","1",NA,4,73,"07372","3270",1
32745,"13112","04","131","15","024","1502163","04","1",NA,4,73,"07372","3270",1
32746,"13112","05","131","15","024","1502163","03","1",NA,4,73,"07372","3270",1
32747,"13112","07","131","15","024","1502163","03","1",NA,4,73,"07372","3270",1
32748,"13112","08","131","15","024","1502163","02","1",NA,4,73,"07372","3270",1
32749,"13112","09","131","15","024","1502163","03","1",NA,4,73,"07372","3270",1
32750,"13113","02","131","15","024","1502165","04","1",NA,2,152,"07373","3250",1
32751,"13113","03","131","15","024","1502165","05","1",NA,2,152,"07373","3250",1
32752,"13113","04","131","15","024","1502165","03","1",NA,2,152,"07373","3250",1
32753,"13113","05","131","15","024","1502165","03","1",NA,2,152,"07373","3250",1
32754,"13114","01","131","15","024","1502167","04","1",NA,4,150,"07374","3270",1
32755,"13114","02","131","15","024","1502167","07","1",NA,4,150,"07374","3270",1
32756,"13114","03","131","15","024","1502167","02","1",NA,4,150,"07374","3270",1
32757,"13115","01","131","15","024","1502170","02","1",NA,4,122,"07375","3270",1
32758,"13115","02","131","15","024","1502170","07","1",NA,4,122,"07375","3270",1
32759,"13115","03","131","15","024","1502170","04","1",NA,4,122,"07375","3270",1
32760,"13115","04","131","15","024","1502170","04","1",NA,4,122,"07375","3270",1
32761,"13115","05","131","15","024","1502170","05","1",NA,4,122,"07375","3270",1
32762,"13116","01","131","15","024","1502170","04","1",NA,4,146,"07376","3270",1
32763,"13116","02","131","15","024","1502170","04","1",NA,4,146,"07376","3270",1
32764,"13116","03","131","15","024","1502170","04","1",NA,4,146,"07376","3270",1
32765,"13116","05","131","15","024","1502170","03","1",NA,4,146,"07376","3270",1
32766,"13117","04","131","15","024","1502178","04","1",NA,4,146,"07377","3270",1
32767,"13117","05","131","15","024","1502178","01","1",NA,4,146,"07377","3270",1
32768,"13118","01","131","15","024","1502179","04","1",NA,3,129,"07378","3260",1
32769,"13118","02","131","15","024","1502179","06","1",NA,3,129,"07378","3260",1
32770,"13118","03","131","15","024","1502179","05","1",NA,3,129,"07378","3260",1
32771,"13118","05","131","15","024","1502179","03","1",NA,3,129,"07378","3260",1
32772,"13119","02","131","15","024","1502187","04","1",NA,4,146,"07379","3270",1
32773,"13119","03","131","15","024","1502187","03","1",NA,4,146,"07379","3270",1
32774,"13119","04","131","15","024","1502187","04","1",NA,4,146,"07379","3270",1
32775,"13119","05","131","15","024","1502187","04","1",NA,4,146,"07379","3270",1
32776,"13120","01","131","15","024","1502193","01","1",NA,4,146,"07380","3270",1
32777,"13120","02","131","15","024","1502193","05","1",NA,4,146,"07380","3270",1
32778,"13120","03","131","15","024","1502193","05","1",NA,4,146,"07380","3270",1
32779,"13120","05","131","15","024","1502193","04","1",NA,4,146,"07380","3270",1
32780,"13121","01","131","15","024","1502203","05","1",NA,4,146,"07381","3270",1
32781,"13121","02","131","15","024","1502203","03","1",NA,4,146,"07381","3270",1
32782,"13121","03","131","15","024","1502203","05","1",NA,4,146,"07381","3270",1
32783,"13121","04","131","15","024","1502203","03","1",NA,4,146,"07381","3270",1
32784,"13121","05","131","15","024","1502203","05","1",NA,4,146,"07381","3270",1
32785,"13122","02","131","15","024","1502205","02","1",NA,4,146,"07382","3270",1
32786,"13122","03","131","15","024","1502205","05","1",NA,4,146,"07382","3270",1
32787,"13122","04","131","15","024","1502205","02","1",NA,4,146,"07382","3270",1
32788,"13123","01","131","15","024","1502211","03","1",NA,4,146,"07383","3270",1
32789,"13123","02","131","15","024","1502211","02","1",NA,4,146,"07383","3270",1
32790,"13123","03","131","15","024","1502211","02","1",NA,4,146,"07383","3270",1
32791,"13123","04","131","15","024","1502211","04","1",NA,4,146,"07383","3270",1
32792,"13123","05","131","15","024","1502211","03","1",NA,4,146,"07383","3270",1
32793,"13124","01","131","15","024","1502218","04","1",NA,4,150,"07384","3270",1
32794,"13124","02","131","15","024","1502218","04","1",NA,4,150,"07384","3270",1
32795,"13124","03","131","15","024","1502218","04","1",NA,4,150,"07384","3270",1
32796,"13125","01","131","15","024","1502220","03","1",NA,4,150,"07385","3270",1
32797,"13125","02","131","15","024","1502220","03","1",NA,4,150,"07385","3270",1
32798,"13125","03","131","15","024","1502220","04","1",NA,4,150,"07385","3270",1
32799,"13125","04","131","15","024","1502220","03","1",NA,4,150,"07385","3270",1
32800,"13126","01","131","15","024","1502220","01","1",NA,4,153,"07386","3270",1
32801,"13126","02","131","15","024","1502220","01","1",NA,4,153,"07386","3270",1
32802,"13126","03","131","15","024","1502220","03","1",NA,4,153,"07386","3270",1
32803,"13126","04","131","15","024","1502220","03","1",NA,4,153,"07386","3270",1
32804,"13127","05","131","15","024","1502221","04","1",NA,4,146,"07387","3270",1
32805,"13128","01","131","15","024","1502227","03","1",NA,4,146,"07388","3270",1
32806,"13128","02","131","15","024","1502227","01","1",NA,4,146,"07388","3270",1
32807,"13128","03","131","15","024","1502227","04","1",NA,4,146,"07388","3270",1
32808,"13128","04","131","15","024","1502227","03","1",NA,4,146,"07388","3270",1
32809,"13128","05","131","15","024","1502227","04","1",NA,4,146,"07388","3270",1
32810,"13129","02","131","15","024","1502229","03","1",NA,4,146,"07389","3270",1
32811,"13129","03","131","15","024","1502229","03","1",NA,4,146,"07389","3270",1
32812,"13129","04","131","15","024","1502229","03","1",NA,4,146,"07389","3270",1
32813,"13129","05","131","15","024","1502229","04","1",NA,4,146,"07389","3270",1
32814,"13130","01","131","15","024","1502229","03","1",NA,4,153,"07390","3270",1
32815,"13130","02","131","15","024","1502229","03","1",NA,4,153,"07390","3270",1
32816,"13130","03","131","15","024","1502229","02","1",NA,4,153,"07390","3270",1
32817,"13131","01","131","15","024","1502230","05","1",NA,4,161,"07391","3270",1
32818,"13131","02","131","15","024","1502230","04","1",NA,4,161,"07391","3270",1
32819,"13131","03","131","15","024","1502230","02","1",NA,4,161,"07391","3270",1
32820,"13131","04","131","15","024","1502230","05","1",NA,4,161,"07391","3270",1
32821,"13131","05","131","15","024","1502230","05","1",NA,4,161,"07391","3270",1
32822,"13132","01","131","15","053","1521089","06","1",NA,3,143,"07392","3290",2
32823,"13132","02","131","15","053","1521089","04","1",NA,3,143,"07392","3290",2
32824,"13132","04","131","15","053","1521089","04","1",NA,3,143,"07392","3290",2
32825,"13132","05","131","15","053","1521089","04","1",NA,3,143,"07392","3290",2
32826,"13133","01","131","15","053","1521089","04","1",NA,3,129,"07393","3290",2
32827,"13133","02","131","15","053","1521089","02","1",NA,3,129,"07393","3290",2
32828,"13133","03","131","15","053","1521089","04","1",NA,3,129,"07393","3290",2
32829,"13133","04","131","15","053","1521089","04","1",NA,3,129,"07393","3290",2
32830,"13133","05","131","15","053","1521089","05","1",NA,3,129,"07393","3290",2
32831,"13134","01","131","15","053","1521093","04","1",NA,3,107,"07394","3290",2
32832,"13134","02","131","15","053","1521093","04","1",NA,3,107,"07394","3290",2
32833,"13134","03","131","15","053","1521093","03","1",NA,3,107,"07394","3290",2
32834,"13134","04","131","15","053","1521093","04","1",NA,3,107,"07394","3290",2
32835,"13134","05","131","15","053","1521093","04","1",NA,3,107,"07394","3290",2
32836,"13135","04","131","15","053","1521094","03","1",NA,3,122,"07395","3290",2
32837,"13135","05","131","15","053","1521094","03","1",NA,3,122,"07395","3290",2
32838,"13136","01","131","15","053","1521095","03","1",NA,3,141,"07396","3290",2
32839,"13136","02","131","15","053","1521095","06","1",NA,3,141,"07396","3290",2
32840,"13136","03","131","15","053","1521095","03","1",NA,3,141,"07396","3290",2
32841,"13136","04","131","15","053","1521095","03","1",NA,3,141,"07396","3290",2
32842,"13136","05","131","15","053","1521095","04","1",NA,3,141,"07396","3290",2
32843,"13137","01","131","15","053","1521097","05","1",NA,2,131,"07397","3280",2
32844,"13137","02","131","15","053","1521097","03","1",NA,2,131,"07397","3280",2
32845,"13137","03","131","15","053","1521097","05","1",NA,2,131,"07397","3280",2
32846,"13137","04","131","15","053","1521097","07","1",NA,2,131,"07397","3280",2
32847,"13137","05","131","15","053","1521097","05","1",NA,2,131,"07397","3280",2
32848,"13138","01","131","15","053","1521097","03","1",NA,2,126,"07398","3280",2
32849,"13138","02","131","15","053","1521097","04","1",NA,2,126,"07398","3280",2
32850,"13138","03","131","15","053","1521097","03","1",NA,2,126,"07398","3280",2
32851,"13138","04","131","15","053","1521097","02","1",NA,2,126,"07398","3280",2
32852,"13138","05","131","15","053","1521097","05","1",NA,2,126,"07398","3280",2
32853,"13139","01","131","15","053","1521100","03","1",NA,2,119,"07399","3280",2
32854,"13139","02","131","15","053","1521100","04","1",NA,2,119,"07399","3280",2
32855,"13139","03","131","15","053","1521100","08","1",NA,2,119,"07399","3280",2
32856,"13139","04","131","15","053","1521100","05","1",NA,2,119,"07399","3280",2
32857,"13139","05","131","15","053","1521100","03","1",NA,2,119,"07399","3280",2
32858,"13140","01","131","15","053","1521101","02","1",NA,3,143,"07400","3290",2
32859,"13140","02","131","15","053","1521101","04","1",NA,3,143,"07400","3290",2
32860,"13140","03","131","15","053","1521101","03","1",NA,3,143,"07400","3290",2
32861,"13140","04","131","15","053","1521101","01","1",NA,3,143,"07400","3290",2
32862,"13140","05","131","15","053","1521101","05","1",NA,3,143,"07400","3290",2
32863,"13141","01","131","15","053","1521107","05","1",NA,3,129,"07401","3290",2
32864,"13141","02","131","15","053","1521107","02","1",NA,3,129,"07401","3290",2
32865,"13141","03","131","15","053","1521107","06","1",NA,3,129,"07401","3290",2
32866,"13141","05","131","15","053","1521107","07","1",NA,3,129,"07401","3290",2
32867,"13142","01","131","15","053","1521122","04","1",NA,2,125,"07402","3280",2
32868,"13142","02","131","15","053","1521122","02","1",NA,2,125,"07402","3280",2
32869,"13142","04","131","15","053","1521122","05","1",NA,2,125,"07402","3280",2
32870,"13143","02","131","15","053","1521128","04","1",NA,2,132,"07403","3280",2
32871,"13143","03","131","15","053","1521128","04","1",NA,2,132,"07403","3280",2
32872,"13143","04","131","15","053","1521128","02","1",NA,2,132,"07403","3280",2
32873,"13143","05","131","15","053","1521128","02","1",NA,2,132,"07403","3280",2
32874,"13144","01","131","15","053","1521129","04","1",NA,2,137,"07404","3280",2
32875,"13144","02","131","15","053","1521129","06","1",NA,2,137,"07404","3280",2
32876,"13144","03","131","15","053","1521129","04","1",NA,2,137,"07404","3280",2
32877,"13144","04","131","15","053","1521129","03","1",NA,2,137,"07404","3280",2
32878,"13144","05","131","15","053","1521129","01","1",NA,2,137,"07404","3280",2
32879,"13145","04","131","15","053","1521130","08","1",NA,2,135,"07405","3280",2
32880,"13145","05","131","15","053","1521130","04","1",NA,2,135,"07405","3280",2
32881,"13146","01","131","15","053","1521131","03","1",NA,2,137,"07406","3280",2
32882,"13146","02","131","15","053","1521131","02","1",NA,2,137,"07406","3280",2
32883,"13146","03","131","15","053","1521131","08","1",NA,2,137,"07406","3280",2
32884,"13146","04","131","15","053","1521131","03","1",NA,2,137,"07406","3280",2
32885,"13146","05","131","15","053","1521131","05","1",NA,2,137,"07406","3280",2
32886,"13147","01","131","15","053","1521133","05","1",NA,2,125,"07407","3280",2
32887,"13147","02","131","15","053","1521133","05","1",NA,2,125,"07407","3280",2
32888,"13147","03","131","15","053","1521133","04","1",NA,2,125,"07407","3280",2
32889,"13147","04","131","15","053","1521133","03","1",NA,2,125,"07407","3280",2
32890,"13147","05","131","15","053","1521133","04","1",NA,2,125,"07407","3280",2
32891,"13148","01","131","15","053","1521140","03","1",NA,2,107,"07408","3280",2
32892,"13148","02","131","15","053","1521140","05","1",NA,2,107,"07408","3280",2
32893,"13148","03","131","15","053","1521140","04","1",NA,2,107,"07408","3280",2
32894,"13148","04","131","15","053","1521140","08","1",NA,2,107,"07408","3280",2
32895,"13148","05","131","15","053","1521140","06","1",NA,2,107,"07408","3280",2
32896,"13149","01","131","15","053","1521141","04","1",NA,2,125,"07409","3280",2
32897,"13149","02","131","15","053","1521141","04","1",NA,2,125,"07409","3280",2
32898,"13149","03","131","15","053","1521141","03","1",NA,2,125,"07409","3280",2
32899,"13149","04","131","15","053","1521141","04","1",NA,2,125,"07409","3280",2
32900,"13149","05","131","15","053","1521141","07","1",NA,2,125,"07409","3280",2
32901,"13150","01","131","15","053","1521147","02","1",NA,2,121,"07410","3280",2
32902,"13150","02","131","15","053","1521147","05","1",NA,2,121,"07410","3280",2
32903,"13150","03","131","15","053","1521147","04","1",NA,2,121,"07410","3280",2
32904,"13150","04","131","15","053","1521147","06","1",NA,2,121,"07410","3280",2
32905,"13150","05","131","15","053","1521147","08","1",NA,2,121,"07410","3280",2
32906,"13151","01","131","15","053","1521151","03","1",NA,4,107,"07411","3290",2
32907,"13151","02","131","15","053","1521151","04","1",NA,4,107,"07411","3290",2
32908,"13151","03","131","15","053","1521151","02","1",NA,4,107,"07411","3290",2
32909,"13151","04","131","15","053","1521151","01","1",NA,4,107,"07411","3290",2
32910,"13151","05","131","15","053","1521151","02","1",NA,4,107,"07411","3290",2
32911,"13152","02","131","15","053","1521157","07","1",NA,2,107,"07412","3280",2
32912,"13152","04","131","15","053","1521157","05","1",NA,2,107,"07412","3280",2
32913,"13152","05","131","15","053","1521157","04","1",NA,2,107,"07412","3280",2
32914,"13153","01","131","15","053","1521159","05","1",NA,2,118,"07413","3280",2
32915,"13153","02","131","15","053","1521159","03","1",NA,2,118,"07413","3280",2
32916,"13153","03","131","15","053","1521159","03","1",NA,2,118,"07413","3280",2
32917,"13153","04","131","15","053","1521159","04","1",NA,2,118,"07413","3280",2
32918,"13154","01","131","15","024","1524466","02","1",NA,2,233,"07414","3300",3
32919,"13154","04","131","15","024","1524466","03","1",NA,2,233,"07414","3300",3
32920,"13154","05","131","15","024","1524466","06","1",NA,2,233,"07414","3300",3
32921,"13155","01","131","15","024","1524468","04","1",NA,2,214,"07415","3300",3
32922,"13155","02","131","15","024","1524468","04","1",NA,2,214,"07415","3300",3
32923,"13155","03","131","15","024","1524468","03","1",NA,2,214,"07415","3300",3
