"SORDENTRAN","ENT"
"9000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"5000000","15"
"B000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7600000","15"
"7170000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"6000000","15"
"7700000","15"
"7000000","15"
"6100000","15"
"6700000","15"
"7000000","15"
"6100000","15"
"7700000","15"
"7600000","15"
"6700000","15"
"7700000","15"
"6700000","15"
"7700000","15"
"6100000","15"
"4700000","15"
"7500000","15"
"9000000","15"
"9000000","15"
"7160000","15"
"7150000","15"
"1700000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"B000000","15"
"5160000","15"
"9000000","15"
"9000000","15"
"B000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"B000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"B000000","15"
"8000000","15"
"7000000","15"
"B000000","15"
"7000000","15"
"7100000","15"
"5000000","15"
"B000000","15"
"6130000","15"
"1670000","15"
"7100000","15"
"9000000","15"
"5000000","15"
"1770000","15"
"7170000","15"
"1600000","15"
"7100000","15"
"B000000","15"
"6100000","15"
"8170000","15"
"7170000","15"
"6700000","15"
"1700000","15"
"8000000","15"
"7000000","15"
"8000000","15"
"7600000","15"
"7170000","15"
"B000000","15"
"1600000","15"
"7000000","15"
"8000000","15"
"1700000","15"
"7000000","15"
"6100000","15"
"8000000","15"
"7800000","15"
"7000000","15"
"7170000","15"
"7100000","15"
"7000000","15"
"7800000","15"
"1700000","15"
"7100000","15"
"6700000","15"
"8100000","15"
"6700000","15"
"7000000","15"
"7600000","15"
"7600000","15"
"7000000","15"
"7600000","15"
"1700000","15"
"6000000","15"
"7000000","15"
"1700000","15"
"1700000","15"
"7000000","15"
"7000000","15"
"8100000","15"
"7600000","15"
"7000000","15"
"7600000","15"
"6000000","15"
"7170000","15"
"1800000","15"
"6700000","15"
"6000000","15"
"7000000","15"
"7170000","15"
"9000000","15"
"6000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"B000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"B000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"6000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7700000","15"
"5000000","15"
"7000000","15"
"7100000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"6700000","15"
"7700000","15"
"9100000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"5000000","15"
"1700000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"7170000","15"
"7600000","15"
"6170000","15"
"1600000","15"
"7700000","15"
"7000000","15"
"6000000","15"
"6100000","15"
"9000000","15"
"7170000","15"
"7000000","15"
"7610000","15"
"6170000","15"
"8000000","15"
"6100000","15"
"7000000","15"
"9000000","15"
"7600000","15"
"1600000","15"
"7700000","15"
"1000000","15"
"7160000","15"
"7000000","15"
"9000000","15"
"2700000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7700000","15"
"7130000","15"
"9000000","15"
"3160000","15"
"7700000","15"
"7700000","15"
"7600000","15"
"7000000","15"
"7600000","15"
"7000000","15"
"7000000","15"
"7700000","15"
"7100000","15"
"7000000","15"
"B000000","15"
"1700000","15"
"6700000","15"
"7000000","15"
"7000000","15"
"7600000","15"
"7700000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"B000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"6100000","15"
"7000000","15"
"6000000","15"
"7500000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"6000000","15"
"9000000","15"
"9000000","15"
"7100000","15"
"5700000","15"
"1700000","15"
"9000000","15"
"9000000","15"
"8000000","15"
"7000000","15"
"7700000","15"
"7000000","15"
"8000000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"7000000","15"
"B000000","15"
"7170000","15"
"B000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7777000","15"
"7000000","15"
"1740000","15"
"7000000","15"
"7000000","15"
"7777000","15"
"7000000","15"
"7170000","15"
"7000000","15"
"7000000","15"
"7170000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7100000","15"
"7000000","15"
"9000000","15"
"1500000","15"
"7000000","15"
"9000000","15"
"C000000","15"
"5170000","15"
"7100000","15"
"9000000","15"
"7770000","15"
"C000000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"61C0000","15"
"7700000","15"
"6170000","15"
"9000000","15"
"C160000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"61C0000","15"
"7160000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"6170000","15"
"C160000","15"
"7000000","15"
"7317000","15"
"7770000","15"
"7160000","15"
"7000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7100000","15"
"9000000","15"
"7000000","15"
"7C00000","15"
"C000000","15"
"B000000","15"
"7000000","15"
"7700000","15"
"1700000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"B000000","15"
"C000000","15"
"C000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"7100000","15"
"9000000","15"
"9000000","15"
"1700000","15"
"7000000","15"
"7660000","15"
"9000000","15"
"7170000","15"
"7000000","15"
"6670000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"7170000","15"
"7000000","15"
"7660000","15"
"7700000","15"
"7100000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"6670000","15"
"7700000","15"
"1700000","15"
"9000000","15"
"7760000","15"
"7700000","15"
"9000000","15"
"7100000","15"
"7717000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"B000000","15"
"B000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7170000","15"
"6700000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7700000","15"
"9000000","15"
"7600000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7680000","15"
"B000000","15"
"7000000","15"
"7000000","15"
"6170000","15"
"B000000","15"
"B000000","15"
"7160000","15"
"7710000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7780000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7100000","15"
"7000000","15"
"7000000","15"
"1700000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"7000000","15"
"8000000","15"
"7000000","15"
"7000000","15"
"7700000","15"
"7700000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7170000","15"
"7170000","15"
"7100000","15"
"7000000","15"
"7700000","15"
"1700000","15"
"7700000","15"
"7120000","15"
"7700000","15"
"2170000","15"
"7700000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7670000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7100000","15"
"9000000","15"
"1700000","15"
"7000000","15"
"7600000","15"
"7670000","15"
"7000000","15"
"6700000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"7100000","15"
"5000000","15"
"9000000","15"
"6700000","15"
"1700000","15"
"5000000","15"
"8100000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"1800000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"6000000","15"
"7000000","15"
"7100000","15"
"8000000","15"
"8000000","15"
"9000000","15"
"6000000","15"
"1700000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"6000000","15"
"9000000","15"
"6000000","15"
"9000000","15"
"7000000","15"
"8000000","15"
"7700000","15"
"9000000","15"
"B000000","15"
"7700000","15"
"7000000","15"
"9000000","15"
"8000000","15"
"9000000","15"
"6700000","15"
"9000000","15"
"7600000","15"
"8000000","15"
"9000000","15"
"B000000","15"
"6170000","15"
"B000000","15"
"7700000","15"
"9000000","15"
"5000000","15"
"7170000","15"
"9000000","15"
"B000000","15"
"8000000","15"
"7000000","15"
"1700000","15"
"7000000","15"
"5000000","15"
"9000000","15"
"7000000","15"
"5000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7170000","15"
"7000000","15"
"9000000","15"
"7170000","15"
"7000000","15"
"1700000","15"
"7680000","15"
"9000000","15"
"9000000","15"
"7670000","15"
"7710000","15"
"7170000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"9000000","15"
"7170000","15"
"7300000","15"
"7000000","15"
"7700000","15"
"7000000","15"
"3700000","15"
"7700000","15"
"3670000","15"
"7600000","15"
"7000000","15"
"6700000","15"
"7170000","15"
"7700000","15"
"7100000","15"
"7000000","15"
"7100000","15"
"6000000","15"
"7000000","15"
"1700000","15"
"7000000","15"
"6000000","15"
"7000000","15"
"7000000","15"
"1700000","15"
"7160000","15"
"7100000","15"
"7100000","15"
"6500000","15"
"7100000","15"
"1700000","15"
"6170000","15"
"1700000","15"
"6600000","15"
"7000000","15"
"9000000","15"
"1700000","15"
"7800000","15"
"7700000","15"
"7700000","15"
"7700000","15"
"9000000","15"
"A000000","15"
"9000000","15"
"7160000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"A000000","15"
"9000000","15"
"6170000","15"
"7000000","15"
"9000000","15"
"A000000","15"
"7000000","15"
"6170000","15"
"6600000","15"
"7100000","15"
"7100000","15"
"7170000","15"
"9000000","15"
"7760000","15"
"A000000","15"
"1700000","15"
"7000000","15"
"7600000","15"
"5000000","15"
"6700000","15"
"A000000","15"
"5000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"1600000","15"
"A000000","15"
"7600000","15"
"7100000","15"
"5100000","15"
"1700000","15"
"7700000","15"
"A000000","15"
"7000000","15"
"7160000","15"
"B000000","15"
"1500000","15"
"8000000","15"
"A000000","15"
"B000000","15"
"6170000","15"
"3170000","15"
"A000000","15"
"7160000","15"
"9000000","15"
"A000000","15"
"7100000","15"
"9000000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"6170000","15"
"7160000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"A000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"6170000","15"
"7000000","15"
"B000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"B000000","15"
"7000000","15"
"8000000","15"
"9000000","15"
"B000000","15"
"7100000","15"
"7000000","15"
"7770000","15"
"7000000","15"
"7150000","15"
"1600000","15"
"9000000","15"
"9000000","15"
"7770000","15"
"6100000","15"
"1670000","15"
"9000000","15"
"1600000","15"
"B000000","15"
"9000000","15"
"7170000","15"
"7170000","15"
"7150000","15"
"7170000","15"
"9000000","15"
"7170000","15"
"9000000","15"
"5170000","15"
"7170000","15"
"5700000","15"
"9000000","15"
"6170000","15"
"7170000","15"
"7500000","15"
"8000000","15"
"7160000","15"
"8000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7500000","15"
"7770000","15"
"9000000","15"
"9000000","15"
"5700000","15"
"6100000","15"
"1000000","15"
"7770000","15"
"9000000","15"
"7170000","15"
"9000000","15"
"7700000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"1600000","15"
"9000000","15"
"A000000","15"
"9000000","15"
"7700000","15"
"6000000","15"
"A000000","15"
"6000000","15"
"7700000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"6700000","15"
"7000000","15"
"7700000","15"
"9000000","15"
"7600000","15"
"7100000","15"
"C000000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"7000000","15"
"C000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"6000000","15"
"7160000","15"
"6000000","15"
"6170000","15"
"5000000","15"
"7000000","15"
"5000000","15"
"1600000","15"
"7600000","15"
"9000000","15"
"6100000","15"
"7150000","15"
"9000000","15"
"9000000","15"
"6700000","15"
"7100000","15"
"5170000","15"
"7000000","15"
"1600000","15"
"1700000","15"
"7700000","15"
"9000000","15"
"A000000","15"
"1000000","15"
"7700000","15"
"6100000","15"
"A000000","15"
"7000000","15"
"9000000","15"
"A000000","15"
"1000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"1800000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"3700000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"6400000","15"
"9000000","15"
"1000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"1000000","15"
"5000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7710000","15"
"9000000","15"
"3000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"5767000","15"
"1770000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7600000","15"
"9000000","15"
"7170000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"7170000","15"
"5000000","15"
"7000000","15"
"4167000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"5000000","15"
"7770000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"8000000","15"
"7770000","15"
"9000000","15"
"7170000","15"
"7000000","15"
"9000000","15"
"1000000","15"
"7170000","15"
"8000000","15"
"7000000","15"
"1000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"1000000","15"
"1000000","15"
"7700000","15"
"9000000","15"
"1000000","15"
"9000000","15"
"7000000","15"
"8000000","15"
"9000000","15"
"1000000","15"
"1800000","15"
"9000000","15"
"3700000","15"
"8000000","15"
"8000000","15"
"7170000","15"
"8000000","15"
"7600000","15"
"7170000","15"
"7100000","15"
"6000000","15"
"1700000","15"
"8000000","15"
"7000000","15"
"8000000","15"
"7700000","15"
"7100000","15"
"7000000","15"
"8000000","15"
"1700000","15"
"1770000","15"
"8000000","15"
"9000000","15"
"5000000","15"
"8000000","15"
"9000000","15"
"8000000","15"
"9000000","15"
"8000000","15"
"7700000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"8000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"7700000","15"
"1800000","15"
"7000000","15"
"7700000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"3700000","15"
"7000000","15"
"7700000","15"
"7000000","15"
"1700000","15"
"7000000","15"
"7700000","15"
"1700000","15"
"7000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"9000000","15"
"1600000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7700000","15"
"7100000","15"
"8000000","15"
"9000000","15"
"7000000","15"
"1700000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"71C0000","15"
"1600000","15"
"9000000","15"
"C170000","15"
"9000000","15"
"1600000","15"
"1700000","15"
"7100000","15"
"7000000","15"
"7500000","15"
"7000000","15"
"7500000","15"
"9000000","15"
"1700000","15"
"7000000","15"
"7000000","15"
"7150000","15"
"1700000","15"
"6500000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"1000000","15"
"1700000","15"
"5170000","15"
"6000000","15"
"7700000","15"
"7120000","15"
"7000000","15"
"2170000","15"
"7700000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"7100000","15"
"9000000","15"
"7000000","15"
"1000000","15"
"7000000","15"
"7700000","15"
"7000000","15"
"7700000","15"
"7700000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"B000000","15"
"9000000","15"
"9000000","15"
"B000000","15"
"9000000","15"
"B000000","15"
"6100000","15"
"9000000","15"
"9000000","15"
"1600000","15"
"7000000","15"
"8000000","15"
"7100000","15"
"9000000","15"
"7000000","15"
"B000000","15"
"7000000","15"
"9000000","15"
"7100000","15"
"8000000","15"
"7500000","15"
"9000000","15"
"5700000","15"
"1700000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7700000","15"
"7500000","15"
"9000000","15"
"7000000","15"
"5700000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"8000000","15"
"7000000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"1000000","15"
"6000000","15"
"6000000","15"
"B000000","15"
"8000000","15"
"7000000","15"
"6000000","15"
"7700000","15"
"B000000","15"
"8000000","15"
"7000000","15"
"1000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"8000000","15"
"7000000","15"
"B000000","15"
"B000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"B000000","15"
"9000000","15"
"B000000","15"
"8000000","15"
"9000000","15"
"B000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7500000","15"
"1700000","15"
"9000000","15"
"5700000","15"
"7000000","15"
"7000000","15"
"7700000","15"
"7170000","15"
"7000000","15"
"7700000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"9000000","15"
"4000000","15"
"7100000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7700000","15"
"1700000","15"
"7000000","15"
"8000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"6000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"6000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"6000000","15"
"9000000","15"
"7700000","15"
"7100000","15"
"5000000","15"
"6000000","15"
"1700000","15"
"9000000","15"
"7000000","15"
"5000000","15"
"8000000","15"
"7700000","15"
"7100000","15"
"5000000","15"
"9000000","15"
"8000000","15"
"1700000","15"
"7000000","15"
"5000000","15"
"6700000","15"
"7700000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"1700000","15"
"7300000","15"
"7600000","15"
"9000000","15"
"7700000","15"
"7700000","15"
"7770000","15"
"8000000","15"
"1700000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"7000000","15"
"7000000","15"
"1000000","15"
"6500000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"1000000","15"
"5600000","15"
"7000000","15"
"7710000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"1770000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"8000000","15"
"7100000","15"
"9000000","15"
"6750000","15"
"7000000","15"
"1700000","15"
"7000000","15"
"7600000","15"
"9000000","15"
"7160000","15"
"7100000","15"
"7000000","15"
"8000000","15"
"6170000","15"
"1700000","15"
"9000000","15"
"9000000","15"
"8000000","15"
"9000000","15"
"9000000","15"
"8000000","15"
"7700000","15"
"8000000","15"
"7700000","15"
"7000000","15"
"7700000","15"
"B000000","15"
"9000000","15"
"1000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"7100000","15"
"B000000","15"
"9000000","15"
"6700000","15"
"1000000","15"
"9000000","15"
"7100000","15"
"7100000","15"
"9000000","15"
"1700000","15"
"B000000","15"
"7000000","15"
"7600000","15"
"1700000","15"
"1700000","15"
"6700000","15"
"1700000","15"
"9000000","15"
"6700000","15"
"7000000","15"
"B000000","15"
"7000000","15"
"7000000","15"
"7600000","15"
"7600000","15"
"7100000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7600000","15"
"7000000","15"
"8000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"1700000","15"
"7000000","15"
"7700000","15"
"7700000","15"
"8000000","15"
"1000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"6800000","15"
"9000000","15"
"7000000","15"
"7400000","15"
"9000000","15"
"5000000","15"
"9000000","15"
"1000000","15"
"9000000","15"
"5000000","15"
"7400000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"8000000","15"
"9000000","15"
"9000000","15"
"1770000","15"
"6000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"1770000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7600000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"1700000","15"
"7000000","15"
"C000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"7100000","15"
"C000000","15"
"7000000","15"
"1700000","15"
"7000000","15"
"9000000","15"
"C000000","15"
"7000000","15"
"9000000","15"
"C000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"7700000","15"
"C000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"C000000","15"
"7710000","15"
"1700000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"C000000","15"
"1770000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"9000000","15"
"C000000","15"
"7717000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"C000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"7717000","15"
"9000000","15"
"9000000","15"
"7510000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"1570000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"B000000","15"
"9000000","15"
"9000000","15"
"B000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7770000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7770000","15"
"7700000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"6700000","15"
"6000000","15"
"7000000","15"
"7700000","15"
"7100000","15"
"7000000","15"
"9000000","15"
"7770000","15"
"9000000","15"
"6000000","15"
"7000000","15"
"7000000","15"
"6700000","15"
"6000000","15"
"B000000","15"
"7710000","15"
"6700000","15"
"7600000","15"
"1000000","15"
"7000000","15"
"7000000","15"
"B000000","15"
"7000000","15"
"6000000","15"
"7700000","15"
"7000000","15"
"4000000","15"
"7600000","15"
"9000000","15"
"4000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"6100000","15"
"9000000","15"
"7000000","15"
"7100000","15"
"4000000","15"
"9000000","15"
"9000000","15"
"6000000","15"
"4000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"6700000","15"
"1700000","15"
"6000000","15"
"6000000","15"
"1700000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7000000","15"
"6000000","15"
"6500000","15"
"9000000","15"
"7000000","15"
"8000000","15"
"7100000","15"
"7000000","15"
"6000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7600000","15"
"1700000","15"
"9000000","15"
"6000000","15"
"9000000","15"
"8000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"7100000","15"
"6000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"1700000","15"
"6000000","15"
"9000000","15"
"7700000","15"
"8000000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"7700000","15"
"1000000","15"
"8000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7000000","15"
"7770000","15"
"1000000","15"
"8000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"7770000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"B000000","15"
"9000000","15"
"7000000","15"
"B000000","15"
"7000000","15"
"9000000","15"
"8000000","15"
"B000000","15"
"9000000","15"
"7000000","15"
"6800000","15"
"7000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"8000000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7700000","15"
"B000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"6000000","15"
"9000000","15"
"7160000","15"
"9000000","15"
"6000000","15"
"9000000","15"
"B000000","15"
"6000000","15"
"6170000","15"
"7170000","15"
"9000000","15"
"6000000","15"
"1770000","15"
"5700000","15"
"7170000","15"
"7500000","15"
"6000000","15"
"1770000","15"
"6000000","15"
"9000000","15"
"6000000","15"
"6000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"7100000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"7700000","15"
"9000000","15"
"7700000","15"
"7700000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"7100000","15"
"7700000","15"
"7000000","15"
"7000000","15"
"1600000","15"
"6000000","15"
"8180000","15"
"1000000","15"
"7700000","15"
"1700000","15"
"5000000","15"
"7000000","15"
"6000000","15"
"6100000","15"
"7170000","15"
"7000000","15"
"7700000","15"
"7700000","15"
"6000000","15"
"1000000","15"
"7180000","15"
"7000000","15"
"7000000","15"
"6000000","15"
"9000000","15"
"7170000","15"
"7100000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"1700000","15"
"9000000","15"
"6175000","15"
"8100000","15"
"9000000","15"
"9000000","15"
"7516000","15"
"9000000","15"
"9000000","15"
"9000000","15"
"1800000","15"
"9000000","15"
"9000000","15"
"7100000","15"
"9000000","15"
"8000000","15"
"9000000","15"
"7000000","15"
"9000000","15"
"9000000","15"
"8000000","15"
"7600000","15"
"9000000","15"
"9000000","15"
"7700000","15"
"7000000","15"
"9000000","15"
"1000000","15"
"8000000","15"
"7000000","15"
"7000000","15"
"9000000","15"
"7500000","15"
"7000000","15"
"7000000","15"
"7100000","15"
"7000000","15"
"7000000","15"
"9C00000","15"
"1000000","15"
"7000000","15"
"6000000","15"
"1700000","15"
"7700000","15"
"9C00000","15"
"1000000","15"
"1000000","15"
"9000000","15"
"7100000","15"
"7700000","15"
"9000000","15"
"6000000","15"
"1000000","15"
"1000000","15"
"9000000","15"
